run,completion,targets,survival,fragmentation,duration,reward
445,1.0,1.0,1.0,0.0,61.0,-7.598415851593018
446,1.0,1.0,1.0,0.0,50.0,-5.499972820281982
447,1.0,1.0,1.0,0.0,55.0,-6.771472454071045
448,0.0,0.5,0.0,0.0,36.0,-14.937166213989258
449,1.0,1.0,1.0,0.0,70.0,-11.328330039978027
450,1.0,1.0,1.0,0.0,53.0,-5.268695831298828
451,1.0,1.0,1.0,0.0,67.0,-10.967399597167969
452,1.0,1.0,1.0,0.0,43.0,-4.897519111633301
453,1.0,1.0,1.0,0.0,45.0,-4.025503635406494
454,1.0,1.0,1.0,0.0,43.0,-2.457327365875244
455,1.0,1.0,1.0,0.0,62.0,-8.621607780456543
456,1.0,1.0,1.0,0.0,49.0,-6.322046756744385
457,1.0,1.0,1.0,0.0,66.0,-11.451189041137695
458,0.0,0.5,0.0,0.0,35.0,-15.376551628112793
459,1.0,1.0,1.0,0.0,37.0,-1.5000286102294922
460,1.0,1.0,1.0,0.0,52.0,-5.269289493560791
461,0.0,0.5,0.0,0.0,36.0,-16.189952850341797
462,1.0,1.0,1.0,0.0,63.0,-8.760727882385254
463,1.0,1.0,1.0,0.0,49.0,-5.029454231262207
464,1.0,1.0,1.0,0.0,52.0,-7.006947994232178
465,1.0,1.0,1.0,0.0,48.0,-5.305337905883789
466,1.0,1.0,1.0,0.0,67.0,-10.373991966247559
467,1.0,1.0,1.0,0.0,55.0,-7.219649314880371
468,1.0,1.0,1.0,0.0,59.0,-9.163061141967773
469,1.0,1.0,1.0,0.0,38.0,-2.432157516479492
470,1.0,1.0,1.0,0.0,62.0,-8.971600532531738
471,1.0,1.0,1.0,0.0,68.0,-10.568742752075195
472,1.0,1.0,1.0,0.0,45.0,-2.9534926414489746
473,1.0,1.0,1.0,0.0,45.0,-3.3241143226623535
474,1.0,1.0,1.0,0.0,53.0,-6.19049596786499
475,1.0,1.0,1.0,0.0,56.0,-6.9035563468933105
476,1.0,1.0,1.0,0.0,45.0,-4.315736770629883
477,1.0,1.0,1.0,0.0,64.0,-8.310113906860352
478,1.0,1.0,1.0,0.0,74.0,-12.808058738708496
479,1.0,1.0,1.0,0.0,60.0,-7.469402313232422
480,1.0,1.0,1.0,0.0,44.0,-3.4504175186157227
481,1.0,1.0,1.0,0.0,42.0,-3.7584352493286133
482,1.0,1.0,1.0,0.0,50.0,-6.701112747192383
483,1.0,1.0,1.0,0.0,64.0,-9.999714851379395
484,1.0,1.0,1.0,0.0,45.0,-3.33978271484375
485,1.0,1.0,1.0,0.0,44.0,-4.287047386169434
486,1.0,1.0,1.0,0.0,75.0,-12.074968338012695
487,1.0,1.0,1.0,0.0,37.0,-0.919858455657959
488,1.0,1.0,1.0,0.0,56.0,-7.717896938323975
489,1.0,1.0,1.0,0.0,41.0,-2.9641013145446777
490,1.0,1.0,1.0,0.0,53.0,-5.414472579956055
491,0.0,0.5,0.0,0.0,33.0,-15.919631958007812
492,1.0,1.0,1.0,0.0,48.0,-4.643387317657471
493,1.0,1.0,1.0,0.0,45.0,-3.608671188354492
494,1.0,1.0,1.0,0.0,37.0,-1.169896125793457
495,1.0,1.0,1.0,0.0,45.0,-3.368342399597168
496,1.0,1.0,1.0,0.0,48.0,-5.287515640258789
497,1.0,1.0,1.0,0.0,56.0,-7.248516082763672
498,1.0,1.0,1.0,0.0,40.0,-2.7649788856506348
499,1.0,1.0,1.0,0.0,70.0,-12.564558029174805
500,1.0,1.0,1.0,0.0,45.0,-4.722497463226318
501,1.0,1.0,1.0,0.0,42.0,-3.146083354949951
502,1.0,1.0,1.0,0.0,40.0,-2.078392505645752
503,0.0,0.5,0.0,0.0,41.0,-16.078327178955078
504,1.0,1.0,1.0,0.0,65.0,-9.510891914367676
505,1.0,1.0,1.0,0.0,58.0,-8.156740188598633
506,1.0,1.0,1.0,0.0,70.0,-10.733768463134766
507,1.0,1.0,1.0,0.0,62.0,-9.978696823120117
508,1.0,1.0,1.0,0.0,55.0,-6.2163519859313965
509,1.0,1.0,1.0,0.0,43.0,-3.5704455375671387
510,1.0,1.0,1.0,0.0,34.0,-0.8722295761108398
511,1.0,1.0,1.0,0.0,68.0,-11.205204010009766
512,0.0,0.5,0.0,0.0,35.0,-13.8927640914917
513,0.0,0.0,0.0,0.0,18.0,-13.565385818481445
514,1.0,1.0,1.0,0.0,39.0,-1.778761386871338
515,1.0,1.0,1.0,0.0,43.0,-2.247065544128418
516,1.0,1.0,1.0,0.0,53.0,-5.498921871185303
517,1.0,1.0,1.0,0.0,65.0,-9.87051773071289
518,1.0,1.0,1.0,0.0,44.0,-3.5835838317871094
519,1.0,1.0,1.0,0.0,48.0,-5.849998474121094
520,1.0,1.0,1.0,0.0,71.0,-13.957733154296875
521,1.0,1.0,1.0,0.0,54.0,-5.595907211303711
522,1.0,1.0,1.0,0.0,46.0,-5.696841239929199
523,1.0,1.0,1.0,0.0,59.0,-8.145600318908691
524,1.0,1.0,1.0,0.0,52.0,-4.945658206939697
525,1.0,1.0,1.0,0.0,38.0,-1.8579258918762207
526,1.0,1.0,1.0,0.0,58.0,-7.184676647186279
527,1.0,1.0,1.0,0.0,59.0,-7.922187328338623
528,1.0,1.0,1.0,0.0,65.0,-10.644998550415039
529,1.0,1.0,1.0,0.0,42.0,-2.6877493858337402
530,1.0,1.0,1.0,0.0,57.0,-7.279780864715576
531,1.0,1.0,1.0,0.0,48.0,-5.242019176483154
532,1.0,1.0,1.0,0.0,52.0,-5.111083030700684
533,1.0,1.0,1.0,0.0,45.0,-4.11387825012207
534,1.0,1.0,1.0,0.0,55.0,-7.405364990234375
535,1.0,1.0,1.0,0.0,64.0,-10.044819831848145
536,1.0,1.0,1.0,0.0,39.0,-1.9631175994873047
537,1.0,1.0,1.0,0.0,54.0,-6.5377583503723145
538,1.0,1.0,1.0,0.0,37.0,-1.9448885917663574
539,1.0,1.0,1.0,0.0,45.0,-5.268618583679199
540,1.0,1.0,1.0,0.0,45.0,-3.343796730041504
541,1.0,1.0,1.0,0.0,46.0,-3.659977912902832
542,1.0,1.0,1.0,0.0,65.0,-10.64880657196045
543,1.0,1.0,1.0,0.0,52.0,-5.790607452392578
544,1.0,1.0,1.0,0.0,59.0,-7.919620037078857
545,1.0,1.0,1.0,0.0,50.0,-5.987507343292236
546,1.0,1.0,1.0,0.0,58.0,-6.6791534423828125
547,1.0,1.0,1.0,0.0,48.0,-3.976263999938965
548,1.0,1.0,1.0,0.0,46.0,-5.516263008117676
549,1.0,1.0,1.0,0.0,40.0,-3.3070406913757324
550,1.0,1.0,1.0,0.0,50.0,-6.1126179695129395
551,1.0,1.0,1.0,0.0,49.0,-5.299032211303711
552,1.0,1.0,1.0,0.0,41.0,-3.6377816200256348
553,0.0,0.5,0.0,0.0,47.0,-18.600610733032227
554,1.0,1.0,1.0,0.0,58.0,-7.018328666687012
555,0.0,0.5,0.0,0.0,45.0,-18.259702682495117
556,1.0,1.0,1.0,0.0,43.0,-3.7458901405334473
557,1.0,1.0,1.0,0.0,36.0,-1.504791259765625
558,1.0,1.0,1.0,0.0,39.0,-2.93316650390625
559,1.0,1.0,1.0,0.0,40.0,-3.126175880432129
560,1.0,1.0,1.0,0.0,50.0,-6.427180290222168
561,1.0,1.0,1.0,0.0,54.0,-5.05780029296875
562,1.0,1.0,1.0,0.0,59.0,-7.20205545425415
563,1.0,1.0,1.0,0.0,39.0,-1.6574902534484863
564,1.0,1.0,1.0,0.0,56.0,-7.880823135375977
565,0.0,0.5,0.0,0.0,37.0,-15.605470657348633
566,1.0,1.0,1.0,0.0,36.0,-1.3686895370483398
567,0.0,0.5,0.0,0.0,60.0,-20.633846282958984
568,1.0,1.0,1.0,0.0,48.0,-4.9320502281188965
569,1.0,1.0,1.0,0.0,49.0,-4.049113750457764
570,1.0,1.0,1.0,0.0,34.0,-0.8910989761352539
571,1.0,1.0,1.0,0.0,54.0,-5.4886627197265625
572,1.0,1.0,1.0,0.0,63.0,-9.08258056640625
573,1.0,1.0,1.0,0.0,52.0,-5.92519474029541
574,1.0,1.0,1.0,0.0,39.0,-2.2783241271972656
575,1.0,1.0,1.0,0.0,50.0,-6.518390655517578
576,1.0,1.0,1.0,0.0,50.0,-6.8054118156433105
577,1.0,1.0,1.0,0.0,53.0,-7.078238487243652
578,1.0,1.0,1.0,0.0,60.0,-7.55881404876709
579,1.0,1.0,1.0,0.0,46.0,-4.560453414916992
580,0.0,0.5,0.0,0.0,41.0,-16.847476959228516
581,1.0,1.0,1.0,0.0,50.0,-5.310549736022949
582,1.0,1.0,1.0,0.0,59.0,-8.12714958190918
583,1.0,1.0,1.0,0.0,42.0,-3.9488563537597656
584,1.0,1.0,1.0,0.0,50.0,-6.2986249923706055
585,1.0,1.0,1.0,0.0,44.0,-4.120423793792725
586,1.0,1.0,1.0,0.0,47.0,-4.663341999053955
587,1.0,1.0,1.0,0.0,39.0,-1.8179173469543457
588,1.0,1.0,1.0,0.0,56.0,-8.567424774169922
589,1.0,1.0,1.0,0.0,48.0,-5.113384246826172
590,1.0,1.0,1.0,0.0,61.0,-8.472599029541016
591,1.0,1.0,1.0,0.0,72.0,-13.090232849121094
592,1.0,1.0,1.0,0.0,56.0,-7.634274482727051
593,1.0,1.0,1.0,0.0,46.0,-3.4272594451904297
594,0.0,0.5,0.0,0.0,53.0,-20.548450469970703
595,1.0,1.0,1.0,0.0,55.0,-7.274515151977539
596,1.0,1.0,1.0,0.0,42.0,-3.2125654220581055
597,1.0,1.0,1.0,0.0,57.0,-6.420547008514404
598,1.0,1.0,1.0,0.0,46.0,-4.464375972747803
599,1.0,1.0,1.0,0.0,62.0,-10.99985122680664
600,1.0,1.0,1.0,0.0,63.0,-10.001786231994629
601,1.0,1.0,1.0,0.0,45.0,-3.5752010345458984
602,1.0,1.0,1.0,0.0,45.0,-5.226860046386719
603,1.0,1.0,1.0,0.0,40.0,-2.0825061798095703
604,1.0,1.0,1.0,0.0,43.0,-3.036435127258301
605,1.0,1.0,1.0,0.0,37.0,-1.6956729888916016
606,0.0,0.5,0.0,0.0,44.0,-17.043514251708984
607,1.0,1.0,1.0,0.0,69.0,-10.266037940979004
608,1.0,1.0,1.0,0.0,44.0,-4.822391033172607
609,1.0,1.0,0.6666666865348816,0.0,60.0,-11.883139610290527
610,1.0,1.0,1.0,0.0,55.0,-6.148626804351807
611,1.0,1.0,1.0,0.0,38.0,-2.3760242462158203
612,1.0,1.0,1.0,0.0,49.0,-3.9922075271606445
613,1.0,1.0,1.0,0.0,43.0,-4.844403266906738
614,1.0,1.0,1.0,0.0,60.0,-8.712839126586914
615,1.0,1.0,1.0,0.0,56.0,-6.216591835021973
616,0.0,0.0,0.0,0.0,16.0,-11.675902366638184
617,1.0,1.0,1.0,0.0,52.0,-5.941867828369141
618,1.0,1.0,1.0,0.0,61.0,-7.909004211425781
619,1.0,1.0,1.0,0.0,49.0,-4.414135932922363
620,1.0,1.0,1.0,0.0,40.0,-3.457159996032715
621,1.0,1.0,1.0,0.0,67.0,-10.968843460083008
622,1.0,1.0,1.0,0.0,48.0,-6.706056118011475
623,1.0,1.0,1.0,0.0,73.0,-12.31165885925293
624,1.0,1.0,1.0,0.0,79.0,-13.494531631469727
625,1.0,1.0,1.0,0.0,55.0,-6.416977882385254
626,1.0,1.0,1.0,0.0,36.0,-1.1269230842590332
627,1.0,1.0,1.0,0.0,62.0,-9.001175880432129
628,1.0,1.0,1.0,0.0,40.0,-2.9200315475463867
629,1.0,1.0,1.0,0.0,40.0,-2.3521575927734375
630,1.0,1.0,1.0,0.0,61.0,-7.575110912322998
631,1.0,1.0,1.0,0.0,49.0,-6.264103889465332
632,1.0,1.0,1.0,0.0,50.0,-5.600122451782227
633,1.0,1.0,1.0,0.0,54.0,-6.413148880004883
634,1.0,1.0,1.0,0.0,38.0,-1.6389503479003906
635,1.0,1.0,1.0,0.0,49.0,-5.925981044769287
636,1.0,1.0,1.0,0.0,65.0,-10.014165878295898
637,1.0,1.0,1.0,0.0,70.0,-11.527398109436035
638,1.0,1.0,1.0,0.0,55.0,-6.481083869934082
639,1.0,1.0,1.0,0.0,53.0,-5.339632511138916
640,1.0,1.0,1.0,0.0,41.0,-3.3786635398864746
641,1.0,1.0,1.0,0.0,62.0,-9.091911315917969
642,1.0,1.0,1.0,0.0,38.0,-1.4328670501708984
643,1.0,1.0,1.0,0.0,43.0,-4.132854461669922
644,1.0,1.0,1.0,0.0,44.0,-2.1642088890075684
645,1.0,1.0,1.0,0.0,63.0,-8.53023910522461
646,1.0,1.0,1.0,0.0,41.0,-2.623292922973633
647,1.0,1.0,1.0,0.0,43.0,-4.000504493713379
648,0.0,0.5,0.0,0.0,38.0,-16.25385284423828
649,1.0,1.0,1.0,0.0,49.0,-7.275350570678711
650,1.0,1.0,1.0,0.0,57.0,-8.198799133300781
651,1.0,1.0,1.0,0.0,61.0,-10.023211479187012
652,1.0,1.0,1.0,0.0,41.0,-2.490532398223877
653,1.0,1.0,1.0,0.0,59.0,-7.283857822418213
654,1.0,1.0,1.0,0.0,41.0,-3.181044578552246
655,1.0,1.0,1.0,0.0,41.0,-4.1144304275512695
656,1.0,1.0,1.0,0.0,40.0,-2.337250232696533
657,1.0,1.0,1.0,0.0,64.0,-11.224489212036133
658,1.0,1.0,1.0,0.0,45.0,-4.755651473999023
659,1.0,1.0,1.0,0.0,59.0,-8.955277442932129
660,1.0,1.0,1.0,0.0,37.0,-1.423398494720459
661,1.0,1.0,1.0,0.0,44.0,-4.4472150802612305
662,1.0,1.0,1.0,0.0,46.0,-4.4208784103393555
663,1.0,1.0,1.0,0.0,67.0,-9.879157066345215
664,1.0,1.0,1.0,0.0,44.0,-4.001015663146973
665,1.0,1.0,1.0,0.0,41.0,-3.3519411087036133
666,1.0,1.0,1.0,0.0,55.0,-5.982202529907227
667,1.0,1.0,1.0,0.0,55.0,-8.556979179382324
668,1.0,1.0,1.0,0.0,52.0,-5.006169319152832
669,1.0,1.0,1.0,0.0,42.0,-3.334199905395508
670,1.0,1.0,1.0,0.0,43.0,-3.8393821716308594
671,1.0,1.0,1.0,0.0,54.0,-6.828248977661133
672,1.0,1.0,1.0,0.0,39.0,-2.4555301666259766
673,1.0,1.0,1.0,0.0,49.0,-5.620796203613281
674,1.0,1.0,1.0,0.0,56.0,-6.341081142425537
675,1.0,1.0,1.0,0.0,37.0,-1.5559473037719727
676,1.0,1.0,1.0,0.0,66.0,-9.85075569152832
677,1.0,1.0,1.0,0.0,53.0,-5.8151116371154785
678,1.0,1.0,1.0,0.0,53.0,-6.876187801361084
679,1.0,1.0,1.0,0.0,56.0,-7.236352443695068
680,1.0,1.0,1.0,0.0,41.0,-2.4863414764404297
681,1.0,1.0,1.0,0.0,45.0,-4.095643043518066
682,1.0,1.0,1.0,0.0,48.0,-4.34824275970459
683,1.0,1.0,1.0,0.0,77.0,-15.084213256835938
684,1.0,1.0,1.0,0.0,64.0,-9.212696075439453
685,1.0,1.0,1.0,0.0,70.0,-11.795021057128906
686,1.0,1.0,1.0,0.0,49.0,-6.636220455169678
687,1.0,1.0,1.0,0.0,43.0,-4.6744279861450195
688,1.0,1.0,1.0,0.0,58.0,-7.243138790130615
689,1.0,1.0,1.0,0.0,75.0,-12.691437721252441
690,1.0,1.0,1.0,0.0,69.0,-10.920446395874023
691,1.0,1.0,1.0,0.0,57.0,-7.990841388702393
692,1.0,1.0,1.0,0.0,56.0,-6.4830803871154785
693,1.0,1.0,1.0,0.0,51.0,-5.36423397064209
694,1.0,1.0,1.0,0.0,42.0,-2.952016830444336
695,1.0,1.0,1.0,0.0,55.0,-7.671970367431641
696,1.0,1.0,1.0,0.0,50.0,-4.8369975090026855
697,1.0,1.0,1.0,0.0,52.0,-5.637880325317383
698,0.0,0.5,0.0,0.0,34.0,-15.404382705688477
699,1.0,1.0,1.0,0.0,45.0,-2.9646949768066406
700,1.0,1.0,1.0,0.0,60.0,-8.650491714477539
701,1.0,1.0,1.0,0.0,54.0,-6.213740348815918
702,0.0,0.5,0.0,0.0,48.0,-19.547348022460938
703,1.0,1.0,1.0,0.0,53.0,-7.364198684692383
704,1.0,1.0,1.0,0.0,62.0,-8.71274471282959
705,1.0,1.0,1.0,0.0,48.0,-6.6328816413879395
706,1.0,1.0,1.0,0.0,48.0,-5.089106559753418
707,1.0,1.0,1.0,0.0,43.0,-2.6637396812438965
708,1.0,1.0,1.0,0.0,36.0,-0.969815731048584
709,0.0,0.5,0.0,0.0,50.0,-19.386898040771484
710,1.0,1.0,1.0,0.0,43.0,-3.1960015296936035
711,1.0,1.0,1.0,0.0,69.0,-10.464542388916016
712,1.0,1.0,0.6666666865348816,0.0,63.0,-12.773958206176758
713,1.0,1.0,1.0,0.0,64.0,-11.22806167602539
714,1.0,1.0,1.0,0.0,69.0,-10.637251853942871
715,1.0,1.0,1.0,0.0,51.0,-6.425189971923828
716,1.0,1.0,1.0,0.0,35.0,-1.249049186706543
717,1.0,1.0,1.0,0.0,60.0,-9.17019271850586
718,1.0,1.0,1.0,0.0,66.0,-10.196762084960938
719,1.0,1.0,1.0,0.0,61.0,-8.466753005981445
720,1.0,1.0,1.0,0.0,40.0,-1.5429434776306152
721,1.0,1.0,1.0,0.0,43.0,-3.5482430458068848
722,1.0,1.0,1.0,0.0,45.0,-3.8795371055603027
723,1.0,1.0,1.0,0.0,56.0,-7.002310752868652
724,1.0,1.0,1.0,0.0,53.0,-6.292487144470215
725,1.0,1.0,1.0,0.0,75.0,-14.655689239501953
726,1.0,1.0,1.0,0.0,72.0,-11.257529258728027
727,1.0,1.0,1.0,0.0,59.0,-7.771388530731201
728,0.0,0.5,0.0,0.0,36.0,-13.361297607421875
729,1.0,1.0,1.0,0.0,47.0,-3.4647035598754883
730,1.0,1.0,1.0,0.0,43.0,-3.1677145957946777
731,1.0,1.0,1.0,0.0,44.0,-3.7516536712646484
732,1.0,1.0,1.0,0.0,56.0,-6.51737117767334
733,1.0,1.0,1.0,0.0,54.0,-7.233182430267334
734,0.0,0.5,0.0,0.0,53.0,-21.915456771850586
735,1.0,1.0,1.0,0.0,51.0,-6.435629844665527
736,0.0,0.0,0.0,0.0,20.0,-13.209641456604004
737,1.0,1.0,1.0,0.0,58.0,-7.642521381378174
738,1.0,1.0,1.0,0.0,39.0,-1.849931240081787
739,1.0,1.0,1.0,0.0,47.0,-4.133088111877441
740,1.0,1.0,1.0,0.0,38.0,-1.6344003677368164
741,1.0,1.0,1.0,0.0,69.0,-10.453754425048828
742,1.0,1.0,1.0,0.0,63.0,-9.212827682495117
743,1.0,1.0,1.0,0.0,68.0,-10.453721046447754
744,1.0,1.0,1.0,0.0,54.0,-5.159841060638428
745,1.0,1.0,1.0,0.0,43.0,-2.834428310394287
746,1.0,1.0,1.0,0.0,47.0,-4.614416122436523
747,1.0,1.0,1.0,0.0,61.0,-8.665342330932617
748,1.0,1.0,1.0,0.0,51.0,-5.80434513092041
749,1.0,1.0,1.0,0.0,49.0,-4.061184883117676
750,1.0,1.0,1.0,0.0,40.0,-3.326681137084961
751,1.0,1.0,1.0,0.0,46.0,-4.9086408615112305
752,0.0,0.5,0.0,0.0,41.0,-18.877216339111328
753,1.0,1.0,1.0,0.0,44.0,-4.696512699127197
754,1.0,1.0,1.0,0.0,51.0,-5.24625301361084
755,1.0,1.0,1.0,0.0,77.0,-14.847759246826172
756,1.0,1.0,1.0,0.0,79.0,-13.364343643188477
757,1.0,1.0,1.0,0.0,38.0,-2.221874713897705
758,1.0,1.0,1.0,0.0,39.0,-2.004436492919922
759,1.0,1.0,1.0,0.0,80.0,-13.8974027633667
760,1.0,1.0,1.0,0.0,52.0,-4.678321838378906
761,1.0,1.0,1.0,0.0,49.0,-5.2957916259765625
762,1.0,1.0,1.0,0.0,50.0,-5.653831481933594
763,1.0,1.0,1.0,0.0,37.0,-1.442812442779541
764,0.0,0.0,0.0,0.0,37.0,-20.30643653869629
765,1.0,1.0,1.0,0.0,39.0,-2.9463658332824707
766,1.0,1.0,1.0,0.0,49.0,-4.816514492034912
767,1.0,1.0,1.0,0.0,49.0,-4.943111896514893
768,1.0,1.0,1.0,0.0,36.0,-0.7527031898498535
769,1.0,1.0,1.0,0.0,66.0,-10.089609146118164
770,0.0,0.5,0.0,0.0,42.0,-15.40600872039795
771,1.0,1.0,1.0,0.0,40.0,-2.8062615394592285
772,1.0,1.0,1.0,0.0,58.0,-6.331401824951172
773,1.0,1.0,1.0,0.0,39.0,-2.0107083320617676
774,0.0,0.5,0.0,0.0,35.0,-15.47419261932373
775,1.0,1.0,1.0,0.0,50.0,-7.0160393714904785
776,1.0,1.0,1.0,0.0,56.0,-6.8816375732421875
777,1.0,1.0,1.0,0.0,42.0,-3.9124016761779785
778,0.0,0.5,0.0,0.0,30.0,-12.653260231018066
779,1.0,1.0,1.0,0.0,46.0,-5.130609035491943
780,1.0,1.0,1.0,0.0,48.0,-5.027934551239014
781,1.0,1.0,1.0,0.0,55.0,-8.80078125
782,1.0,1.0,1.0,0.0,50.0,-5.672860145568848
783,1.0,1.0,1.0,0.0,60.0,-8.087800025939941
784,1.0,1.0,1.0,0.0,60.0,-7.628439426422119
785,1.0,1.0,1.0,0.0,56.0,-8.590018272399902
786,1.0,1.0,1.0,0.0,76.0,-13.078958511352539
787,1.0,1.0,1.0,0.0,46.0,-4.303112030029297
788,1.0,1.0,1.0,0.0,53.0,-6.263554096221924
789,1.0,1.0,1.0,0.0,34.0,-0.16593074798583984
790,1.0,1.0,1.0,0.0,45.0,-3.470667839050293
791,1.0,1.0,1.0,0.0,43.0,-2.7424492835998535
792,1.0,1.0,1.0,0.0,39.0,-2.445401668548584
793,1.0,1.0,1.0,0.0,44.0,-2.929381847381592
794,1.0,1.0,1.0,0.0,60.0,-8.42449951171875
795,1.0,1.0,1.0,0.0,35.0,-1.0167460441589355
796,1.0,1.0,1.0,0.0,41.0,-3.4586868286132812
797,1.0,1.0,1.0,0.0,69.0,-11.024497032165527
798,1.0,1.0,1.0,0.0,47.0,-4.363026142120361
799,1.0,1.0,1.0,0.0,44.0,-3.797987937927246
800,1.0,1.0,1.0,0.0,54.0,-7.0956549644470215
801,1.0,1.0,1.0,0.0,43.0,-5.050744533538818
802,1.0,1.0,1.0,0.0,38.0,-2.2088980674743652
803,1.0,1.0,1.0,0.0,40.0,-3.481016159057617
804,1.0,1.0,1.0,0.0,51.0,-5.0301408767700195
805,1.0,1.0,1.0,0.0,45.0,-3.0393943786621094
806,1.0,1.0,1.0,0.0,40.0,-1.95969820022583
807,1.0,1.0,1.0,0.0,61.0,-9.185556411743164
808,1.0,1.0,1.0,0.0,44.0,-4.355289459228516
809,1.0,1.0,1.0,0.0,43.0,-4.6273193359375
810,1.0,1.0,1.0,0.0,67.0,-12.165813446044922
811,1.0,1.0,1.0,0.0,46.0,-4.300530433654785
812,0.0,0.0,0.0,0.0,21.0,-14.996505737304688
813,1.0,1.0,1.0,0.0,53.0,-7.867887496948242
814,1.0,1.0,1.0,0.0,65.0,-9.42231273651123
815,1.0,1.0,1.0,0.0,55.0,-5.822846412658691
816,1.0,1.0,1.0,0.0,40.0,-1.9305291175842285
817,1.0,1.0,1.0,0.0,39.0,-1.5521636009216309
818,1.0,1.0,1.0,0.0,71.0,-10.611701965332031
819,1.0,1.0,1.0,0.0,60.0,-6.632264137268066
820,1.0,1.0,1.0,0.0,42.0,-4.922645092010498
821,1.0,1.0,1.0,0.0,68.0,-12.764841079711914
822,1.0,1.0,1.0,0.0,69.0,-11.935346603393555
823,1.0,1.0,1.0,0.0,54.0,-6.62291145324707
824,1.0,1.0,1.0,0.0,39.0,-1.7335643768310547
825,1.0,1.0,1.0,0.0,61.0,-9.335214614868164
826,1.0,1.0,1.0,0.0,45.0,-5.202420711517334
827,1.0,1.0,1.0,0.0,46.0,-5.965018272399902
828,1.0,1.0,1.0,0.0,53.0,-6.5110087394714355
829,1.0,1.0,1.0,0.0,64.0,-11.345375061035156
830,1.0,1.0,1.0,0.0,64.0,-9.79267406463623
831,1.0,1.0,1.0,0.0,61.0,-8.376972198486328
832,1.0,1.0,1.0,0.0,43.0,-3.5214967727661133
833,1.0,1.0,1.0,0.0,50.0,-5.985363483428955
834,1.0,1.0,1.0,0.0,65.0,-9.455816268920898
835,1.0,1.0,1.0,0.0,41.0,-3.4699201583862305
836,1.0,1.0,1.0,0.0,57.0,-8.68303108215332
837,1.0,1.0,1.0,0.0,37.0,-1.6870169639587402
838,1.0,1.0,1.0,0.0,39.0,-2.367879867553711
839,1.0,1.0,1.0,0.0,58.0,-7.26092529296875
840,1.0,1.0,1.0,0.0,39.0,-2.3111109733581543
841,0.0,0.5,0.0,0.0,54.0,-17.159019470214844
842,1.0,1.0,1.0,0.0,71.0,-11.373209953308105
843,1.0,1.0,1.0,0.0,52.0,-5.691863059997559
844,1.0,1.0,1.0,0.0,48.0,-6.241214752197266
845,1.0,1.0,1.0,0.0,50.0,-6.192063808441162
846,1.0,1.0,1.0,0.0,63.0,-9.358098983764648
847,1.0,1.0,1.0,0.0,42.0,-2.5610523223876953
848,1.0,1.0,1.0,0.0,38.0,-1.151231288909912
849,1.0,1.0,1.0,0.0,50.0,-5.139337539672852
850,1.0,1.0,1.0,0.0,39.0,-2.127084732055664
851,1.0,1.0,1.0,0.0,49.0,-4.955254554748535
852,1.0,1.0,1.0,0.0,39.0,-1.8518118858337402
853,1.0,1.0,1.0,0.0,48.0,-4.606431484222412
854,1.0,1.0,1.0,0.0,44.0,-2.917358875274658
855,1.0,1.0,1.0,0.0,50.0,-5.347064971923828
856,1.0,1.0,1.0,0.0,41.0,-3.995450019836426
857,1.0,1.0,1.0,0.0,45.0,-5.840770721435547
858,1.0,1.0,1.0,0.0,40.0,-1.7499990463256836
859,1.0,1.0,1.0,0.0,48.0,-3.5837602615356445
860,1.0,1.0,1.0,0.0,41.0,-2.8859691619873047
861,1.0,1.0,1.0,0.0,60.0,-8.408334732055664
862,1.0,1.0,1.0,0.0,58.0,-8.185182571411133
863,1.0,1.0,1.0,0.0,38.0,-2.338390350341797
864,1.0,1.0,1.0,0.0,57.0,-7.788874626159668
865,1.0,1.0,1.0,0.0,48.0,-3.8560242652893066
866,1.0,1.0,1.0,0.0,57.0,-7.781813621520996
867,1.0,1.0,1.0,0.0,48.0,-4.975167274475098
868,1.0,1.0,1.0,0.0,63.0,-9.002936363220215
869,1.0,1.0,1.0,0.0,59.0,-8.130697250366211
870,1.0,1.0,1.0,0.0,49.0,-7.5854411125183105
871,1.0,1.0,1.0,0.0,43.0,-3.184652328491211
872,1.0,1.0,1.0,0.0,54.0,-5.825614929199219
873,1.0,1.0,1.0,0.0,46.0,-3.224400043487549
874,1.0,1.0,1.0,0.0,40.0,-2.7215633392333984
875,0.0,0.0,0.0,0.0,43.0,-18.157896041870117
876,1.0,1.0,1.0,0.0,53.0,-6.240480422973633
877,1.0,1.0,1.0,0.0,37.0,-1.858449935913086
878,1.0,1.0,1.0,0.0,50.0,-5.577853679656982
879,1.0,1.0,1.0,0.0,64.0,-9.43945026397705
880,1.0,1.0,1.0,0.0,49.0,-5.170191287994385
881,1.0,1.0,1.0,0.0,49.0,-4.483547210693359
882,1.0,1.0,1.0,0.0,57.0,-8.03152847290039
883,1.0,1.0,1.0,0.0,42.0,-3.214785575866699
884,1.0,1.0,1.0,0.0,43.0,-4.560643672943115
885,1.0,1.0,1.0,0.0,42.0,-4.087249755859375
886,1.0,1.0,1.0,0.0,52.0,-8.589839935302734
887,1.0,1.0,1.0,0.0,69.0,-11.233919143676758
888,1.0,1.0,1.0,0.0,78.0,-14.256505966186523
889,1.0,1.0,1.0,0.0,51.0,-5.429635047912598
890,1.0,1.0,1.0,0.0,40.0,-3.588602066040039
891,1.0,1.0,1.0,0.0,61.0,-9.287643432617188
